actor2	Caged	ChrisLundquist	ElizabethN	Foggybtmgirl	Haacked	ScarlettSparks	TwP	VxJasonxV	achiu	adelcambre	aden	afeld	alanjrogers	alindeman	alysonla	amateurhuman	ammeep	andrew	antonio	arfon	aroben	arrbee	asenchi	atmos	azizshamim	balevine	benbalter	benogle	bernars	bhuga	bkeepers	bleikamp	bleything	bnferguson	briandoll	brianmario	brntbeer	calavera	cameronmcefee	charliesome	chrishunt	chrissiebrodigan	ckj	cobyism	connors	d2fn	danishkhan	dannygreg	davideg	dbussink	defunkt	derekgr	devinreams	dewski	dgoodlad	dgraham	dice	dreww	dsorkin	eanakashima	emilyistoofunky	erebor	fabianperez	fooforge	furyus	gjtorikian	grantr	gregose	holman	hoolio	izuzak	jakeboxer	jakedouglas	jameswhite	jammur	jasonlong	jasonrudolph	jbarnette	jch	jdennes	jdmaturen	jdpace	jessephus	jesseplusplus	jfryman	jglovier	jgreet	jhosman	jlord	jmickeyd	jnewland	jnunemaker	joewilliams	johndbritton	jonmagic	jonrohan	jordanmccullough	josh	joshaber	joshvera	jroll	jspahrsummers	jssjr	juliamae	kansaichris	kasima	kcshearon	kdaigle	keithduncan	kevinsawicki	kneath	leehuffman	leereilly	leongersing	lildude	lizclink	lukehefson	lynnwallenstein	maddox	mastahyeti	matthewmccullough	mattyoho	mcolyer	mdiep	mdo	meatcoder	mhagger	michaeltwofish	mikemcquaid	mislav	mojombo	mtodd	muan	mutle	nakajima	nathansobo	neverett	newmerator	nickh	niik	nuclearsandwich	orderedlist	paulcbetts	peff	pengwynn	petros	piki	pjhyett	probablycorey	ptoomey3	rachelmyers	raganwald	rathjenc	rick	robrix	rodjek	rothsa	rsanheim	rsese	rtomayko	rubiojr	rubyist	sachinr	samlambert	sbryant	schacon	scottjg	shawndavenport	shayfrendt	shiftkey	simonsj	skalnik	sophiec	southgate	spicycode	spraints	sroberts	sshirokov	steveward	sundaykofax	talniv	tclem	technicalpickles	technoweenie	tekkub	thedaniel	tjl2	tmm1	tnm	tobiasahlin	vmg	watsonian	ymendel	zerowidth
michaeltwofish	10.0	0.0	0.0	0.0	16.0	0.0	0.0	7.0	0.0	46.0	0.0	28.0	0.0	7.0	19.0	0.0	0.0	0.0	0.0	24.0	26.0	1.0	0.0	181.0	4.0	0.0	11.0	52.0	0.0	2672.0	4696.0	0.0	0.0	0.0	0.0	6.0	0.0	1900.0	29.0	19.0	2.0	0.0	1.0	29.0	0.0	28.0	0.0	6.0	0.0	0.0	9.0	6.0	0.0	0.0	0.0	15.0	0.0	6.0	0.0	0.0	0.0	1.0	12.0	0.0	0.0	1136.0	2.0	22.0	6.0	0.0	764.0	0.0	28.0	0.0	0.0	4.0	738.0	152.0	60.0	339.0	0.0	62.0	0.0	0.0	0.0	12.0	2.0	0.0	16.0	72.0	0.0	88.0	0.0	0.0	28.0	3.0	0.0	15.0	0.0	0.0	0.0	50.0	0.0	8.0	53.0	0.0	0.0	67.0	6.0	36.0	14.0	0.0	60.0	0.0	13267.0	0.0	0.0	0.0	8.0	32.0	5.0	2.0	1444.0	3.0	4.0	0.0	0.0	0.0	1.0	2691.0	0.0	153.0	1.0	0.0	0.0	380.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2328.0	0.0	0.0	0.0	12.0	1.0	0.0	5.0	0.0	56.0	0.0	0.0	11.0	56.0	16.0	15.0	13.0	0.0	0.0	0.0	209.0	4.0	0.0	0.0	5.0	13.0	0.0	3.0	0.0	0.0	11.0	10.0	22.0	0.0	0.0	0.0	0.0	80.0	16.0	1964.0	18.0	16.0	11.0	50.0	55.0	110.0	40.0	40.0	27.0	2.0
mikemcquaid	0.0	0.0	0.0	0.0	54.0	0.0	0.0	225385.0	0.0	112732.0	0.0	162041.0	0.0	38854.0	0.0	6.0	0.0	150256.0	37564.0	18785.0	0.0	1.0	0.0	56382.0	15.0	18782.0	1191.0	0.0	0.0	244232.0	0.0	0.0	112692.0	184.0	3.0	0.0	16.0	802.0	0.0	131474.0	3.0	3.0	0.0	239300.0	6.0	0.0	16.0	0.0	0.0	3.0	169046.0	0.0	18785.0	186.0	131594.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37745.0	19.0	0.0	114.0	0.0	9.0	333653.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	24.0	46.0	225384.0	176.0	0.0	18.0	0.0	18782.0	0.0	38030.0	18790.0	0.0	0.0	18782.0	0.0	3.0	0.0	19335.0	0.0	4.0	0.0	94002.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	18785.0	0.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	350.0	37914.0	33.0	544.0	0.0	150256.0	0.0	33.0	3.0	56346.0	1.0	0.0	1401148.0	774.0	18782.0	6.0	0.0	1.0	0.0	0.0	175.0	1.0	0.0	4.0	0.0	18782.0	0.0	69844.0	1.0	0.0	0.0	0.0	0.0	18782.0	0.0	0.0	0.0	56346.0	0.0	0.0	93932.0	3.0	56352.0	0.0	0.0	0.0	0.0	18782.0	3.0	37564.0	0.0	5.0	6.0	0.0	37578.0	0.0	0.0	0.0	0.0	244166.0	3.0	175.0	0.0	3.0	18782.0	0.0	18978.0	112693.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	16.0	37564.0
mislav	92.0	0.0	0.0	0.0	209.0	0.0	22.0	2761.0	15.0	73857.0	0.0	12669.0	0.0	12748.0	20.0	18.0	0.0	3815.0	481.0	7293.0	1054.0	1833.0	18.0	2753.0	45.0	104.0	3918.0	69.0	0.0	1032.0	1343.0	0.0	570.0	45.0	84.0	1253.0	2082.0	22013.0	125.0	29808.0	2039.0	12.0	9.0	5306.0	54.0	0.0	4690.0	42.0	1.0	27982.0	17762.0	22.0	83.0	1080.0	518.0	1694.0	11.0	9.0	30.0	13.0	0.0	0.0	197.0	962.0	30.0	3835.0	93.0	1265.0	3520.0	0.0	1295.0	9207.0	224.0	0.0	71.0	183.0	1137.0	1715.0	58269.0	2480.0	1.0	93.0	0.0	104.0	0.0	2566.0	3774.0	0.0	24.0	194.0	30.0	16.0	0.0	5231.0	2.0	2143.0	0.0	141914.0	0.0	0.0	0.0	75.0	0.0	256.0	167.0	15.0	0.0	233.0	69.0	68.0	642.0	0.0	179.0	0.0	0.0	0.0	12.0	13.0	172.0	1016.0	5509.0	527.0	622.0	0.0	42717.0	0.0	222.0	2691.0	1401148.0	0.0	2323.0	795.0	49.0	13.0	1.0	183.0	60.0	6.0	1833.0	0.0	1915.0	3.0	140.0	2.0	42167.0	33.0	132.0	0.0	0.0	768.0	74.0	283.0	0.0	1252.0	255.0	99.0	30.0	30762.0	44.0	1329.0	1707.0	0.0	30.0	6.0	137.0	6.0	450.0	0.0	9165.0	68.0	0.0	5996.0	0.0	0.0	107.0	17.0	963.0	910.0	24.0	0.0	9.0	228.0	12.0	589643.0	2314.0	1.0	0.0	4154.0	17697.0	182.0	446.0	50.0	325.0	394.0
mojombo	2.0	0.0	0.0	0.0	10276.0	0.0	393.0	1.0	0.0	0.0	0.0	8257.0	0.0	0.0	2.0	522.0	0.0	0.0	0.0	393.0	16.0	13.0	10.0	0.0	1290.0	0.0	100362.0	0.0	0.0	0.0	4100.0	0.0	0.0	774.0	393.0	130.0	0.0	8772.0	14.0	2751.0	0.0	258.0	0.0	88166.0	516.0	0.0	1.0	0.0	1.0	0.0	231.0	0.0	258.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	516.0	1550.0	0.0	9030.0	0.0	774.0	284.0	0.0	651.0	774.0	39.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9804.0	544.0	0.0	0.0	0.0	4.0	0.0	0.0	395.0	576.0	13.0	0.0	393.0	0.0	393.0	0.0	2.0	0.0	0.0	4644.0	2.0	0.0	0.0	0.0	774.0	0.0	0.0	786.0	0.0	0.0	393.0	258.0	0.0	0.0	1854.0	2.0	0.0	0.0	0.0	2580.0	0.0	0.0	0.0	774.0	2323.0	0.0	0.0	517.0	0.0	393.0	0.0	0.0	0.0	156.0	0.0	651.0	0.0	0.0	78.0	519.0	0.0	0.0	0.0	0.0	394.0	0.0	0.0	0.0	393.0	0.0	0.0	0.0	516.0	258.0	815.0	40.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	4.0	6.0	393.0	0.0	0.0	258.0	0.0	1.0	182.0	5.0	0.0	0.0	234.0	9825.0	0.0	65.0	0.0	20.0	0.0
mtodd	23.0	4.0	0.0	0.0	16.0	0.0	0.0	31.0	25.0	206.0	0.0	284.0	0.0	937.0	8.0	0.0	0.0	19.0	146.0	38.0	288.0	70.0	0.0	1114.0	1.0	14.0	121.0	240.0	0.0	713.0	509.0	24.0	153.0	3.0	1.0	836.0	2.0	3364.0	196.0	7810.0	88.0	0.0	1.0	90.0	0.0	7.0	0.0	6.0	0.0	559.0	228.0	34.0	2.0	187.0	7.0	69.0	0.0	6.0	13.0	12.0	0.0	1.0	130.0	0.0	13.0	1409.0	42.0	569.0	98.0	0.0	1151.0	415.0	378.0	0.0	26.0	1.0	752.0	881.0	11901.0	338.0	0.0	62.0	0.0	14.0	0.0	28.0	1.0	0.0	16.0	181.0	15.0	273.0	0.0	40.0	6.0	30.0	0.0	2487.0	0.0	1.0	0.0	50.0	0.0	8.0	34.0	0.0	0.0	94.0	34.0	889.0	54.0	0.0	86.0	3.0	0.0	0.0	1.0	1.0	10.0	472.0	7.0	78.0	383.0	3.0	1.0	0.0	3.0	153.0	18782.0	795.0	0.0	0.0	26.0	25.0	3.0	569.0	26.0	0.0	16.0	0.0	38.0	4.0	45.0	0.0	2459.0	1656.0	0.0	0.0	648.0	326.0	1.0	147.0	0.0	182.0	3.0	0.0	13.0	13683.0	16.0	847.0	2.0	0.0	13.0	0.0	397.0	4.0	190.0	0.0	36.0	11.0	0.0	79.0	0.0	0.0	296.0	50.0	13.0	0.0	0.0	0.0	0.0	81.0	9.0	1580.0	30.0	51.0	0.0	1735.0	524.0	136.0	1628.0	79.0	261.0	108.0
muan	15.0	0.0	0.0	0.0	43.0	0.0	4.0	1.0	7.0	7.0	0.0	1055.0	0.0	74.0	6.0	4.0	0.0	732.0	0.0	1305.0	0.0	183.0	0.0	4.0	10.0	216.0	1496.0	631.0	0.0	12.0	1222.0	7.0	42.0	11.0	200.0	100.0	14.0	102.0	52.0	96.0	915.0	5.0	7.0	1588.0	195.0	0.0	1.0	6.0	1.0	0.0	453.0	1.0	769.0	2.0	0.0	0.0	2.0	0.0	0.0	18.0	0.0	1.0	225.0	15.0	648.0	395.0	217.0	6.0	166.0	181.0	674.0	6.0	0.0	0.0	2.0	0.0	184.0	6.0	648.0	24.0	1.0	0.0	0.0	0.0	0.0	251.0	10.0	370.0	1411.0	0.0	0.0	2.0	0.0	1089.0	8.0	226.0	0.0	1522.0	0.0	1.0	0.0	183.0	0.0	0.0	41.0	0.0	0.0	1.0	0.0	1124.0	2.0	0.0	26.0	0.0	0.0	0.0	9.0	183.0	0.0	33.0	255.0	216.0	1.0	3.0	24755.0	0.0	648.0	1.0	6.0	49.0	517.0	26.0	0.0	0.0	0.0	430.0	0.0	0.0	0.0	0.0	9.0	3.0	56.0	0.0	196.0	282.0	24.0	0.0	743.0	12.0	0.0	5.0	0.0	181.0	0.0	18.0	216.0	2164.0	4.0	51.0	5.0	0.0	0.0	4.0	0.0	1.0	47.0	0.0	10.0	13.0	0.0	199.0	0.0	0.0	18.0	0.0	1.0	14.0	12.0	0.0	2.0	5.0	10.0	4.0	413.0	51.0	8.0	4.0	3055.0	8.0	260.0	0.0	249.0	218.0
mutle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	17.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	2.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	23.0	474.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	23.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	1.0	11.0	1.0	0.0	0.0
nakajima	0.0	0.0	6.0	0.0	11.0	0.0	1.0	10.0	1.0	0.0	2.0	8.0	0.0	20.0	0.0	0.0	0.0	1.0	0.0	1.0	14.0	0.0	0.0	632.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	818.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	1.0	0.0	3.0	0.0	0.0	2.0	0.0	7.0	135.0	0.0	4.0	0.0	0.0	0.0	47.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	18.0	0.0	0.0	4.0	0.0	7.0	14.0	4.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	69.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	4.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	393.0	3.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	21.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	13.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1618.0	2.0	0.0	0.0	1.0	0.0	29.0	0.0	0.0	1.0	24.0	0.0
nathansobo	449.0	0.0	0.0	0.0	15.0	0.0	0.0	6.0	0.0	398.0	0.0	1310.0	40.0	530.0	2.0	0.0	0.0	0.0	66.0	6.0	754.0	4626.0	0.0	66.0	95.0	7.0	799.0	94246.0	0.0	65472.0	12.0	0.0	31.0	1188.0	397.0	119.0	0.0	0.0	6738.0	3571.0	6.0	0.0	3.0	1.0	1.0	665.0	0.0	19.0	0.0	258.0	6.0	397.0	396.0	396.0	0.0	30.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	6.0	3272.0	420.0	252.0	1.0	0.0	150322.0	0.0	0.0	0.0	12.0	95.0	402.0	1650.0	18.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	1.0	0.0	0.0	24.0	6.0	16.0	0.0	6.0	0.0	807.0	0.0	723.0	56.0	400.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	12.0	13.0	373282.0	18.0	0.0	18.0	3.0	0.0	0.0	397.0	0.0	0.0	181.0	397.0	12.0	34791.0	0.0	12350.0	0.0	3.0	380.0	0.0	183.0	0.0	569.0	430.0	0.0	138.0	0.0	12.0	0.0	2.0	0.0	6.0	0.0	17558.0	124.0	1.0	0.0	29.0	0.0	264788.0	214.0	0.0	54.0	0.0	40.0	26.0	0.0	6.0	118.0	0.0	122.0	0.0	0.0	6.0	2.0	12.0	0.0	650.0	0.0	0.0	502.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	28.0	380.0	126.0	0.0	19108.0	0.0	1599.0	105.0	397.0	3321.0	152.0	48.0	48.0
neverett	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	38.0	0.0	144.0	0.0	0.0	0.0	0.0	22.0	2.0	12.0	0.0	0.0	22.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	0.0	30.0	0.0	0.0	0.0	1190.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	2.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	82.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	2.0	22.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	2.0	0.0	4.0	0.0	236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	26.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	18.0	0.0	8.0	0.0	0.0	2.0	38.0	0.0	38.0	0.0	0.0	2.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	248.0	34.0	0.0	10.0	0.0	14.0	16.0
newmerator	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	0.0	222.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	404.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nickh	2.0	0.0	0.0	0.0	624.0	0.0	0.0	1.0	0.0	116.0	0.0	269.0	80.0	9.0	0.0	0.0	0.0	90.0	0.0	0.0	204.0	9677.0	0.0	198.0	0.0	2.0	32.0	0.0	0.0	0.0	2880.0	0.0	266.0	0.0	0.0	2418.0	132.0	26.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	528.0	0.0	0.0	0.0	66.0	0.0	0.0	336.0	0.0	0.0	40.0	36.0	0.0	0.0	4422.0	0.0	1022.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	528.0	1.0	66.0	55.0	112.0	8.0	0.0	248.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	458.0	0.0	0.0	0.0	6.0	0.0	0.0	66.0	0.0	0.0	14.0	3830.0	0.0	0.0	0.0	3.0	0.0	6.0	1.0	1.0	1833.0	156.0	16.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	44.0	4214.0	11.0	0.0	12.0	264.0	0.0	0.0	0.0	0.0	0.0	64.0	52.0	0.0	0.0	216.0	0.0	2136.0	44.0	0.0	0.0	0.0	48.0	44682.0	1190.0	330.0	5.0	22.0	0.0	3.0	0.0	0.0	0.0	160.0	0.0	396.0	132.0	0.0	0.0	32.0	0.0	372.0	133.0	0.0	0.0	216.0	616.0	0.0	12822.0	0.0	100.0	0.0
niik	0.0	0.0	0.0	0.0	49661.0	0.0	0.0	0.0	0.0	0.0	0.0	880.0	436.0	3.0	0.0	0.0	1356.0	0.0	264.0	0.0	62569.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	86.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	440.0	0.0	0.0	0.0	11088.0	0.0	0.0	0.0	528.0	0.0	0.0	25344.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	352.0	88.0	704.0	0.0	0.0	88.0	88.0	0.0	46.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	27897.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113141.0	7.0	207.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	88.0	174.0	0.0	0.0	352.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	264.0	0.0	34826.0	0.0	0.0	0.0	0.0	0.0	527.0	528.0	0.0	0.0	0.0	0.0	612.0	0.0	199.0	0.0	4840.0	0.0	0.0	1320.0	88.0	9.0	0.0	176.0	0.0
nuclearsandwich	1.0	0.0	0.0	0.0	55.0	2511.0	1.0	40.0	37.0	47.0	0.0	63.0	0.0	368.0	0.0	2.0	0.0	27.0	11.0	6.0	20.0	1.0	0.0	1136.0	5.0	1.0	534.0	0.0	0.0	1.0	6.0	0.0	4.0	3.0	14.0	21.0	0.0	133.0	6.0	653.0	4.0	4.0	0.0	357.0	2.0	0.0	0.0	9.0	0.0	12733.0	17.0	2.0	1.0	8.0	67.0	11.0	0.0	6.0	1.0	7671.0	1026.0	392.0	3.0	6.0	1.0	10442.0	3.0	44.0	889.0	9.0	9.0	3.0	14.0	0.0	2.0	0.0	1.0	106.0	477.0	1.0	1.0	24.0	9.0	1.0	4.0	43.0	283.0	63.0	0.0	20.0	21.0	0.0	0.0	10.0	48.0	3164.0	0.0	1207.0	0.0	2.0	0.0	1.0	0.0	22.0	19.0	0.0	0.0	580.0	15.0	1347.0	3.0	8.0	11.0	0.0	2.0	1.0	1.0	16.0	0.0	148.0	6.0	904.0	1.0	0.0	15.0	0.0	0.0	1.0	4.0	1915.0	651.0	38.0	9.0	1.0	1.0	6.0	2.0	0.0	1.0	0.0	0.0	0.0	257.0	0.0	75.0	0.0	0.0	0.0	0.0	26.0	34804.0	10.0	117.0	50.0	3.0	0.0	1.0	61.0	9.0	105.0	0.0	0.0	1.0	0.0	29.0	6.0	1.0	12.0	5.0	0.0	0.0	27.0	0.0	0.0	8.0	0.0	1.0	6.0	0.0	942.0	1.0	1.0	0.0	3885.0	398.0	0.0	0.0	148.0	49.0	2.0	68.0	103.0	794.0	10.0
orderedlist	15.0	60.0	0.0	0.0	3.0	0.0	0.0	0.0	28.0	5.0	0.0	102.0	85.0	5.0	0.0	0.0	0.0	45.0	0.0	0.0	35.0	0.0	30.0	548.0	45.0	0.0	0.0	1.0	0.0	50.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	20.0	196.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	496.0	0.0	0.0	10.0	0.0	55.0	1088.0	0.0	0.0	1302.0	8.0	0.0	0.0	148.0	46.0	0.0	366.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	30.0	0.0	4.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	20.0	0.0	0.0	0.0	0.0	3.0	0.0	55.0	0.0	0.0	6.0	0.0	45.0	55.0	0.0	0.0	0.0	0.0	8144.0	0.0	0.0	30.0	0.0	0.0	10.0	0.0	0.0	0.0	29.0	15.0
paulcbetts	102.0	0.0	0.0	0.0	337464.0	0.0	12.0	12.0	0.0	94.0	0.0	326.0	6807.0	300.0	0.0	0.0	8004.0	80.0	8.0	3901.0	15406.0	102455.0	0.0	3.0	0.0	23.0	332.0	9988.0	0.0	377.0	1913.0	0.0	28.0	138.0	80.0	959.0	0.0	102.0	752.0	279.0	0.0	0.0	0.0	309.0	18.0	0.0	0.0	4710.0	0.0	0.0	598.0	66.0	45.0	47.0	7.0	3.0	6.0	0.0	0.0	15.0	0.0	0.0	2.0	0.0	0.0	184.0	44.0	22.0	46.0	6.0	16551.0	4.0	0.0	2.0	8.0	25.0	181.0	180.0	12.0	72.0	0.0	0.0	0.0	1.0	0.0	16.0	7.0	5.0	0.0	1.0	0.0	0.0	0.0	1.0	12.0	89.0	22.0	5580.0	66778.0	1449.0	0.0	136215.0	0.0	0.0	0.0	0.0	5.0	1.0	1150.0	40792.0	0.0	0.0	2.0	78.0	0.0	0.0	44.0	0.0	2.0	22.0	214.0	0.0	80.0	1553.0	42.0	0.0	69.0	0.0	18782.0	140.0	0.0	45.0	56.0	0.0	0.0	17558.0	0.0	0.0	44.0	113141.0	257.0	0.0	0.0	2764.0	639.0	18.0	204.0	0.0	28468.0	6.0	129.0	10.0	0.0	888.0	3294.0	54.0	0.0	89.0	6.0	276.0	0.0	0.0	0.0	0.0	1.0	4.0	5612.0	14.0	0.0	177381.0	0.0	44.0	0.0	0.0	0.0	1160.0	25.0	24.0	0.0	3.0	12.0	5188.0	6.0	73.0	59.0	2186.0	0.0	0.0	9072.0	66.0	72447.0	0.0	151.0	2.0
