	actor	event_count	event_count_log
733	pkozlowski-opensource	9475	3.97657921864011
734	bodepd	9469	3.976304116552003
735	phihag	9452	3.9755237129603316
736	caitp	9451	3.9754777631658746
737	svenfuchs	9447	3.975293915356206
738	mbabker	9440	3.974971994298069
739	wchen-r7	9439	3.9749259860897626
740	alex	9428	3.9744195738522863
741	pedroigor	9420	3.9740509027928774
742	networkx-trac	9420	3.9740509027928774
743	catamorphism	9419	3.9740047968974146
744	patcon	9400	3.9731278535996988
745	secretrobotron	9390	3.972665592266111
746	sol	9384	3.9723879991074726
747	vicamo	9378	3.9721102284028307
748	raven02	9363	3.971415023384995
749	kovzol	9358	3.9711830408561615
750	ejdquotes-bot	9355	3.9710437918360286
751	kiorky	9352	3.9709044981537835
752	ganltc	9332	3.969974730121715
753	ametaireau	9329	3.9698350930757975
754	fsouza	9327	3.969741976762854
755	seancribbs	9318	3.969322706112202
756	tkf	9316	3.9692294798626433
757	lifesinger	9315	3.9691828592322613
758	tomspilman	9312	3.969042967305813
759	tokuhirom	9312	3.969042967305813
760	mramato	9307	3.9688097139128584
761	trustin	9300	3.9684829485539352
762	cableman	9286	3.967828679330155
763	akakja	9285	3.967781908075799
764	cancerhermit	9283	3.9676883504533125
765	LorenzMeier	9268	3.966986025117938
766	md-5	9263	3.966751664051378
767	drahosp	9255	3.966376423088923
768	si-the-pie	9251	3.966188680956137
769	rgommers	9241	3.965718970244221
770	btford	9240	3.9656719712201065
771	c9s	9228	3.9651075858490556
772	oetiker	9227	3.9650605206111984
773	gidden	9220	3.9647309210536292
774	fge	9214	3.9644482079166607
775	lgritz	9210	3.964259630196849
776	schmittjoh	9201	3.963835030702148
777	radekstepan	9198	3.963693405238019
778	dengemann	9196	3.9635989625972416
779	ironcladlou	9167	3.962227231350085
780	tkellen	9163	3.9620376865650124
781	davidflanagan	9158	3.9618006391916785
782	afc163	9140	3.960946195733831
783	alexrj	9137	3.9608036249117697
784	JonRowe	9133	3.960613457647909
785	aways	9128	3.9603756314101584
786	norton	9127	3.9603280505301433
787	lhaagsma	9111	3.9595660466379274
788	kensanata	9106	3.959327645972171
789	redsky17	9106	3.959327645972171
790	hodgestar	9105	3.959279950130939
791	omniton	9105	3.959279950130939
792	hsbt	9105	3.959279950130939
793	charris	9103	3.9591845427311916
794	forki	9102	3.9591368311703743
795	PipelinerArd	9097	3.9588981947107715
796	sharpiceberg	9071	3.9576551669434914
797	ajoslin	9065	3.9573678084315276
798	tpruvot	9065	3.9573678084315276
799	aledsage	9056	3.956936413844196
800	choigoonho	9055	3.9568884546500773
801	lloydwatkin	9037	3.9560242822806773
802	postgres-mirror	9030	3.9556877503135057
803	mtdowling	9028	3.9555915504057246
804	3rd-Eden	9025	3.9554472105776957
805	shiftkey	9005	3.954483717155552
806	danielbachhuber	9001	3.954290761701127
807	satazor	8998	3.954145988829548
808	robn	8994	3.9539528832319233
809	pveentjer	8974	3.9529860651970554
810	wbzyl	8944	3.951531790542348
811	jasperblues	8943	3.9514832307522934
812	rjmackay	8938	3.9512403503243405
813	githubteacher	8918	3.9502674680135885
814	remomueller	8899	3.949341206770497
815	blakewatters	8898	3.9492924014120256
816	piroor	8895	3.949145952419944
817	GerHobbelt	8892	3.948999454026953
818	glamp	8886	3.948706308904852
819	dotta	8870	3.9479236198317262
820	vim-scripts	8869	3.947874654897698
821	realityking	8867	3.947776708464738
822	ehough	8865	3.9476787399369364
823	glogiotatidis	8862	3.947531745695593
824	danmcp	8859	3.947384701684741
825	bergie	8858	3.94733567594874
826	etiennesegonzac	8856	3.9472376078706666
827	KevinGrandon	8855	3.9471885655260937
828	adriancole	8853	3.947090464219622
829	mikeprimm	8828	3.9458623244896174
830	DDuarte	8825	3.9457147140598603
831	stuartwdouglas	8818	3.9453700944903036
832	AndrejMitrovic	8816	3.94527158150771
833	su-github-machine-user	8807	3.9448279963432165
834	juliangruber	8797	3.944334591970782
835	andreasohlund	8797	3.944334591970782
836	apache	8792	3.9440876794154343
837	kevingranade	8787	3.9438406264012613
838	mislav	8775	3.943247125137862
839	jmikola	8770	3.9429995933660407
840	kentfredric	8755	3.942256150419465
841	pwaller	8750	3.942008053022313
842	alext	8746	3.941809473008838
843	jaredhanson	8743	3.941660478388392
844	shokai	8737	3.9413623357117613
845	myint	8735	3.94126290931895
846	kyleconroy	8731	3.941063988219902
847	michielbdejong	8723	3.940665872475829
848	jonmak08	8710	3.9400181550076634
849	jvrao	8708	3.939918420369057
850	kozmikkick	8706	3.9398186628213794
851	JuanitoFatas	8703	3.9396689835223264
852	sbrunner	8701	3.939569168655902
853	qzminski	8692	3.939119717648487
854	rkuhn	8689	3.93896979722289
855	bcardarella	8685	3.9387698227831174
856	jjallaire	8675	3.9382694834629115
857	jenius	8664	3.937718443617264
858	rugby11	8664	3.937718443617264
859	kynan	8656	3.9373172477624943
860	pcwalton	8655	3.9372670722114127
861	2bits	8634	3.9362120443202486
862	dnbrv	8631	3.9360611166099884
863	savage69kr	8629	3.9359604689891663
864	koron	8626	3.935809453809933
865	epriestley	8618	3.935406489752349
866	dodefey	8608	3.934902258322314
867	xuwei-k	8608	3.934902258322314
868	foswiki	8607	3.9348518029656607
869	Gozala	8592	3.9340942683554805
870	marschall	8585	3.9337402994969355
871	popcornmix	8582	3.9335885101966532
872	jstrachan	8577	3.9333354100776514
873	mdipierro	8575	3.9332341287148083
874	Trott	8572	3.933082162369791
875	pbeeler	8566	3.9327780700605506
876	adrienthebo	8566	3.9327780700605506
877	ev-gerrit	8556	3.9322707758994904
878	nallar	8548	3.9318645134920316
879	jdeolive	8536	3.9312544064164134
880	tbranyen	8524	3.9306434410421645
881	chenxiaolong	8516	3.930235652766285
882	orta	8510	3.929929560084588
883	n1k0	8509	3.9298785236567833
884	Mottie	8502	3.929521100631104
885	toolness	8496	3.929214503737394
886	a2n	8490	3.928907690243953
887	sgilda	8488	3.928805370893284
888	xilinxrelman	8487	3.9287542021766533
889	yosukehara	8486	3.928703027430597
890	vuntz	8485	3.9286518466536946
891	zanerock	8480	3.9283958522567137
892	jlipps	8462	3.9274730209952757
893	NamelessCoder	8460	3.9273703630390235
894	joliss	8456	3.92716497429937
895	russellw	8452	3.926959488380276
896	saghul	8421	3.9253636673541017
897	tzz	8399	3.9242275812601175
898	isrustfastyet	8398	3.9241758703019207
899	fabi1cazenave	8373	3.9228810912082936
900	Osmose	8367	3.922569768985712
901	necolas	8367	3.922569768985712
902	JMSBot	8365	3.922465945298413
903	groovecoder	8339	3.9211139738366807
904	pabna989	8300	3.9190780923760737
905	OmniBot	8299	3.91902576458736
906	keflavich	8281	3.9180827846421873
907	thomasdavis	8279	3.917977882592908
908	magnumripper	8274	3.9177155165594932
909	drogus	8260	3.9169800473203824
910	ProLoser	8260	3.9169800473203824
911	m4rkw	8260	3.9169800473203824
912	kinlane	8258	3.9168748785386835
913	arv	8257	3.916822284595912
914	ZDroid	8251	3.9165065871151556
915	Contra	8249	3.916401303603876
916	stephenmcd	8245	3.9161906599805376
917	enjalot	8244	3.916137983107175
918	rforge	8244	3.916137983107175
919	karlitschek	8240	3.9159272116971158
920	ehazlett	8239	3.9158745028576916
921	kimchy	8234	3.915610862661467
922	mattrude	8233	3.91555811541152
923	SuperV1234	8230	3.91539983521227
924	flavour	8227	3.9152414973061944
925	raphink	8227	3.9152414973061944
926	rmjarvis	8219	3.9148189804474733
927	WanWizard	8217	3.914713286973624
928	oubiwann	8207	3.9141844334232463
929	lzap	8206	3.914131512630894
930	weblate	8203	3.9139727115509713
931	rolandwalker	8202	3.913919764951466
932	kevmoo	8195	3.9135489579065177
933	nesquena	8190	3.9132839017604186
934	johnmyleswhite	8185	3.91301868374796
935	mdale	8184	3.912965620704104
936	sergiogonzalez	8177	3.9125939977521056
937	Montellese	8177	3.9125939977521056
938	shiffman	8176	3.9125408827906374
939	nikomatsakis	8176	3.9125408827906374
940	jburel	8176	3.9125408827906374
941	rhelmer	8176	3.9125408827906374
942	tsteur	8168	3.9121157290788537
943	ostcar	8161	3.911743377855932
944	JSansalone	8159	3.9116369331294423
945	ericf	8157	3.9115304623071623
946	guille	8154	3.911370707116138
947	sjrd	8151	3.9112108931375533
948	jezdez	8145	3.910891088644528
949	pnkfelix	8143	3.9107844347928373
950	jodal	8140	3.910624404889201
951	gregmoser	8133	3.910250772300148
952	tboerger	8132	3.910197369966001
953	modbot	8131	3.910143961064513
954	jeremydmiller	8122	3.909662985154018
955	lorenzo	8118	3.9094490469812664
956	techhat	8117	3.9093955459671053
957	rsa	8115	3.9092885241622506
958	ozh	8114	3.909235003368307
959	jeremyf	8112	3.9091279419892606
960	mcdonc	8112	3.9091279419892606
961	nxbdi	8101	3.9085386321719593
962	smn	8101	3.9085386321719593
963	koush	8097	3.908324139276179
964	cb1kenobi	8095	3.9082168530893924
965	greenheartgamessystem	8093	3.908109540392552
966	fat	8092	3.908055874098767
967	jalcine	8090	3.9079485216122722
968	makasim	8090	3.9079485216122722
969	darkwing	8089	3.907894835416283
970	quintesse	8089	3.907894835416283
971	clcccc	8078	3.9073038488339695
972	andreypopp	8078	3.9073038488339695
973	rdi-git	8076	3.9071963102716016
974	koideploy-commit-bot	8075	3.9071425310031405
975	task650	8073	3.907034952483417
976	colinta	8061	3.906388921152831
977	rouault	8046	3.9055800282352426
978	swannodette	8043	3.905418068702542
979	pangratz	8042	3.9053640687668922
980	aparajita	8036	3.9050399280762114
981	igorsteinmacher	8029	3.9046614579155245
982	skurfer	8022	3.904282657645628
983	timgraham	8019	3.9041202134761996
984	unbit	8014	3.903849338096681
985	eldy	8011	3.9036867317365025
986	ianibo	8004	3.903307079964174
987	pillowsoft	7990	3.902546779313991
988	brianloveswords	7989	3.9024924211586036
989	matthewrmshin	7989	3.9024924211586036
990	timpohladthomas	7986	3.9023293058583186
991	timlinux	7972	3.90156729002845
992	pchote	7972	3.90156729002845
993	pld	7971	3.90151280912994
994	briancavalier	7969	3.901403826825252
995	huonw	7962	3.901022173248079
996	jonathanroy	7956	3.900694774452398
997	gentoo-portage	7955	3.9006401839826004
998	editor	7952	3.900476371389257
999	samreid	7952	3.900476371389257
1000	sipa	7947	3.9002032130168933
1001	rurban	7945	3.900093901543398
1002	tomchristie	7936	3.8996016591461222
1003	freeformsystems	7932	3.899382705533265
1004	laforge49	7925	3.898999270889789
1005	titanous	7924	3.898944466866509
1006	testingcucumber	7921	3.8987800132898256
1007	yihui	7919	3.89867034296553
1008	benjchristensen	7915	3.8984509191983747
1009	lmorchard	7911	3.898231384513097
1010	timosachsenberg	7910	3.8981764834976764
1011	ahocevar	7908	3.8980666606416348
1012	mcollina	7903	3.897791981939225
1013	ghing	7893	3.8972421028053654
1014	ejucovy	7892	3.8971870765801535
1015	ctrueden	7891	3.8971320433820944
1016	micha	7890	3.89707700320942
1017	artworx	7887	3.896911840826025
1018	syohex	7883	3.896691526562884
1019	wenshao	7882	3.8966364305295844
1020	tanghus	7877	3.8963608454693164
1021	cowboy	7877	3.8963608454693164
1022	jj0hns0n	7875	3.896250562461638
1023	sgothel	7873	3.8961402514420196
1024	ggreer	7865	3.8956987269593055
1025	jeffreykegler	7859	3.895367288773362
1026	chinnucsk	7856	3.8952014747788932
1027	vicb	7847	3.89470365260923
1028	braddunbar	7838	3.8942052591420837
1029	jrogelstad	7837	3.894149846767922
1030	RubyLouvre	7834	3.8939835672118472
1031	kizu	7827	3.893595333819883
1032	bryan-m-hughes	7824	3.893428841779545
1033	everzet	7819	3.893151213129866
1034	superjoe30	7815	3.8929289823552056
1035	nolanlawson	7814	3.8928734068887656
1036	athanatos	7814	3.8928734068887656
1037	bvssvni	7809	3.892595422828898
1038	unity-jp	7808	3.8925398046586355
1039	pulimento	7805	3.8923729073984363
1040	cboettig	7801	3.892150277901364
1041	dovy	7799	3.8920389203412915
1042	niwibe	7797	3.891927534220675
1043	s-ludwig	7784	3.8912028272602956
1044	cadorn	7776	3.890756251918218
1045	example42	7767	3.8902533051545345
1046	cpw	7766	3.890197386210029
1047	andrerom	7762	3.8899736384039962
1048	thenickperson	7761	3.889917683436206
1049	johnsimons	7757	3.889693791444185
1050	adamralph	7755	3.889581802149624
1051	shuyangzhou	7745	3.8890214220952246
1052	jihoonl	7732	3.888291845356515
1053	jsteemann	7732	3.888291845356515
1054	piscisaureus	7730	3.888179493918325
1055	jamesturk	7729	3.8881233072979082
1056	houqp	7720	3.8876173003357364
1057	jrrideout	7718	3.887504774235378
1058	DanielKehoe	7716	3.887392218971847
1059	tdreyno	7710	3.8870543780509568
1060	BanzaiMan	7704	3.8867162741164782
1061	Constellation	7701	3.8865471233911055
1062	njam	7695	3.8862086241674976
1063	katyhuff	7694	3.8861521819707967
1064	ndawe	7689	3.8858698609039064
1065	glensc	7686	3.88570038012833
1066	ricardoquesada	7681	3.885417765110936
1067	azakus	7680	3.8853612200315117
1068	pjrobertson	7679	3.8853046675889678
1069	dbashford	7679	3.8853046675889678
1070	ogail	7678	3.8852481077813863
1071	simonster	7675	3.885078384149224
1072	FingerFeat	7675	3.885078384149224
1073	BrewTestBot	7664	3.884455496070488
1074	michaelhood	7655	3.88394519503428
1075	thekid	7651	3.88371820196396
1076	myfreeweb	7648	3.883547879268044
1077	android	7648	3.883547879268044
1078	stefano-k	7647	3.88349109018893
1079	cadecairos	7646	3.8834342936830093
1080	bebef1987	7644	3.883320678382975
1081	lvca	7644	3.883320678382975
1082	cdcchen	7642	3.88320703335239
1083	scmaccal	7639	3.88303651002768
1084	bebraw	7636	3.8828659197216293
1085	nddrylliog	7636	3.8828659197216293
1086	brycelelbach	7627	3.882353746388714
1087	gocom	7626	3.882296800937652
1088	mvriel	7621	3.8820119616266586
1089	till	7620	3.8819549713396007
1090	pyjs-org	7615	3.8816699076720615
1091	SethTisue	7612	3.881498779614983
1092	ozten	7607	3.881213416255019
1093	hvelarde	7606	3.8811563210755637
1094	kraih	7606	3.8811563210755637
1095	brendo	7598	3.8806992892187013
1096	stefanv	7587	3.880070084064067
1097	popomore	7587	3.880070084064067
1098	escapewindow	7578	3.8795546009389743
1099	jroper	7577	3.8794972872494284
1100	iElectric	7571	3.879153246184246
1101	azu	7568	3.8789811233937366
1102	staticfloat	7560	3.8785217955012063
1103	vinniefalco	7557	3.8783494222177755
1104	epeli	7555	3.878234468675044
1105	ipfire	7547	3.877774349991398
1106	rnicholus	7545	3.8776592441116087
1107	vshcherb	7540	3.877371345869774
1108	taldcroft	7533	3.8769679674325848
1109	jclouds	7532	3.876910311344627
1110	sefk	7531	3.8768526476013436
1111	Lineflyer	7526	3.8765642139838454
1112	goshakkk	7525	3.876506504265881
1113	sharwell	7514	3.875871190727366
1114	shr-buildhost	7513	3.8758133888397577
1115	gvwilson	7509	3.8755821043278855
1116	TheMrcool212	7509	3.8755821043278855
1117	p	7504	3.875292825371008
1118	aslakhellesoy	7495	3.874771637184298
1119	matz	7493	3.874655732598101
1120	rwcarlsen	7484	3.8741337788279724
1121	CodeBlock	7484	3.8741337788279724
1122	tombell	7482	3.874017703862186
1123	ngriffin7a	7479	3.873843533223436
1124	franckstauffer	7478	3.8737854608182007
1125	tsteiner	7471	3.873378736409141
1126	jotegui	7466	3.8730879855902858
1127	jianxioy	7462	3.87285524470481
1128	puzrin	7455	3.8724476477890133
1129	ScottDowne	7452	3.872272846224205
1130	ip-cruisecontrol	7451	3.8722145633975855
1131	dinhviethoa	7449	3.8720979742742268
1132	dereuromark	7447	3.871981353843369
1133	evgeny-goldin	7446	3.8719230318823734
1134	llj098	7446	3.8719230318823734
1135	ramnathv	7442	3.871689665685515
1136	sakuro	7437	3.871397781487484
1137	jdsn	7425	3.8706964579892498
1138	anandpdoshi	7424	3.8706379632108057
1139	davglass	7420	3.870403905279027
1140	jgm	7416	3.8701697211364405
1141	AmyStephen	7413	3.869994000121742
1142	ray-lee	7412	3.86993541064686
1143	OnesAndTwos	7412	3.86993541064686
1144	espenak	7407	3.8696423446515946
1145	sethladd	7404	3.8694664100808667
1146	mbj	7399	3.869173027321683
1147	PascalPrecht	7399	3.869173027321683
1148	Aokromes	7396	3.8689969024871353
1149	Kami	7389	3.8685856665587655
1150	nao-pon	7384	3.8682916880178557
1151	richo	7380	3.8680563618230415
1152	julienw	7376	3.867820908045573
1153	EvanDotPro	7376	3.867820908045573
1154	myleshorton	7376	3.867820908045573
1155	joelpt	7374	3.8677031332700977
1156	crcn	7373	3.8676442339030985
1157	marcoscaceres	7373	3.8676442339030985
1158	joey-coleman	7372	3.867585326547036
1159	galstrom21	7367	3.867290669854884
1160	kellyelton	7351	3.8663464227496016
1161	bdrewery	7348	3.8661691476337707
1162	hintjens	7344	3.865932668193186
1163	abma	7343	3.8658735282078145
1164	jrobeson	7340	3.8656960599160706
1165	lifang	7330	3.8651039746411278
1166	justinvdm	7327	3.8649261915390056
1167	sraue	7326	3.864866914328526
1168	ferventcoder	7324	3.864748335629659
1169	nightwing	7319	3.864451747158183
1170	barnabytprowe	7318	3.8643924051505887
1171	bfontaine	7315	3.8642143304613294
1172	stefansaraev	7311	3.863976783904387
1173	mhevery	7310	3.8639173769578603
1174	garethr	7308	3.8637985386805003
1175	alicoding	7307	3.863739107345217
1176	happypeter	7307	3.863739107345217
1177	antirez	7300	3.863322860120456
1178	paulirish	7295	3.86302529622947
1179	jedisct1	7292	3.8628466599829387
1180	plicease	7288	3.8626083639649416
1181	MatthewMueller	7286	3.862489166905897
1182	kurtpayne	7281	3.862191031051597
1183	philwareham	7278	3.8620120512502165
1184	edoko	7269	3.8614746688571686
1185	pmuir	7268	3.8614149186359965
1186	birarda	7266	3.861295393526696
1187	sssumi00	7263	3.8611160441613954
1188	sethvincent	7258	3.8608169638645378
1189	josh	7254	3.8605775512444156
1190	jasonsanjose	7253	3.8605176774617465
1191	sorin-ionescu	7242	3.859858520480993
1192	Eric-Brison	7240	3.859738566197147
1193	maxandersen	7239	3.8596785766284483
1194	purplefox	7233	3.859318465097116
1195	tilgovi	7230	3.859138297294531
1196	rburchell	7229	3.8590782247469693
1197	seanpaultaylor	7228	3.8590181438888944
1198	bhearsum	7227	3.8589580547180056
1199	NanoXD	7223	3.8587176148602915
